transcript_id,company_ticker,filing_date,filing_year,mean_evasion_score,evasion_variance,max_evasion_score,n_pairs,car_3day,car_direction,car_date_estimated,revenue_growth,gross_margin,operating_margin,roa,lm_positive,lm_negative,lm_uncertainty,lm_litigious,prepared_remarks_fallback
000004392017000046,GEF,2017-12-12,2017,31.666666666666668,276.04166666666663,62.5,15,-0.12259399185072761,0,False,0.6550218340611353,0.18841028819336844,,0.010302261547504873,0.02945688861613992,0.015342129487572876,0.00736422215403498,0.0021478981282602025,False
000004392018000029,GEF,2018-12-11,2018,20.535714285714285,182.86401098901098,43.75,14,-0.06214041150230687,0,False,-2.41082896946942,0.2073504100435355,,0.012551646425441342,0.01924375422012154,0.011816340310600946,0.010465901417960837,0.0006752194463200541,False
000004392018000038,GEF,2018-12-26,2018,34.19117647058823,176.3556985294118,62.5,17,-0.06214041150230687,0,False,-2.41082896946942,0.2073504100435355,,0.012551646425441342,0.018367346938775512,0.009523809523809525,0.014285714285714285,0.0013605442176870747,False
000004392021000070,GEF,2021-12-10,2021,15.104166666666666,81.38020833333333,31.25,12,0.025124867899747882,1,False,11.203938534984335,0.2138449154816206,0.11611215454789375,0.019742819204696345,0.0,0.0,0.0,0.0,False
000006721517000021,DY,2017-05-26,2017,41.5625,235.5057565789473,68.75,20,-0.02425597255979417,0,False,12.15279312995717,0.20965920507466254,,0.02068003829399812,0.01879432624113475,0.0024822695035460994,0.01028368794326241,0.0024822695035460994,False
000006721517000030,DY,2017-09-01,2017,33.17307692307692,295.4727564102564,56.25,13,0.13818770633048516,1,False,-0.7821064224290318,0.22211313170671684,,0.02301260407085321,0.018063583815028903,0.0032514450867052024,0.00939306358381503,0.002890173410404624,False
000006721517000043,DY,2017-11-21,2017,33.63095238095238,150.29761904761904,62.5,21,-0.03655299466550899,0,False,-3.0727209339287453,0.20545479790800236,,0.015533418766416809,0.01698867421718854,0.005329780146568954,0.010992671552298468,0.0036642238507661557,False
000007660518000029,PATK,2018-02-21,2018,21.428571428571427,124.48489010989012,43.75,14,0.09943408929900732,1,False,16.701144263590432,0.1696553609352987,,0.03351549194363545,0.022216547497446375,0.0028089887640449437,0.008937691521961185,0.0028089887640449437,False
000007660518000115,PATK,2018-07-31,2018,35.416666666666664,411.0863095238095,62.5,15,-0.0856251444051036,0,False,9.612889430116413,0.1897767983348736,0.08771175722747855,0.02929116391624374,0.017278617710583154,0.0021598272138228943,0.009719222462203024,0.0026997840172786176,False
000007660518000143,PATK,2018-10-29,2018,26.666666666666668,287.2023809523809,68.75,15,0.1106238296707831,1,False,-4.916685816502143,0.1854421279029939,0.07773599077788151,0.02291341805627215,0.016424510423247,0.004843124868393346,0.009686249736786692,0.0029479890503263844,False
